40.00,87.77
40.00,87.75
40.00,87.76
40.00,87.77
I2C
device
connection
DMP...
DMP...
interrupt
ready!
40.00,0.00
40.00,-333.60
40.00,-32.02
40.00,-334.70
40.00,-226.38
40.00,-353.18
40.00,-2.66
40.00,1.24
40.00,-355.74
40.00,3.53
40.00,5.28
40.00,0.10
40.00,-212.51
40.00,-276.70
40.00,-37.18
40.00,-150.62
40.00,310.34
40.00,99.49
40.00,-305.86
40.00,-9.34
40.00,-9.55
40.00,-11.49
40.00,204.63
40.00,116.74
40.00,325.26
40.00,280.56
40.00,90.63
40.00,-335.12
40.00,-77.66
40.00,-136.78
40.00,-354.42
40.00,-243.21
40.00,-233.03
40.00,-158.68
40.00,166.01
40.00,166.44
40.00,-38.29
40.00,292.11
40.00,67.36
40.00,68.44
40.00,-170.70
40.00,-184.64
45.00,-145.13
45.00,-8.83
45.00,140.05
45.00,138.95
45.00,-210.66
45.00,211.93
45.00,-21.13
45.00,-20.26
45.00,235.38
45.00,235.13
45.00,238.18
45.00,-72.75
45.00,-71.79
45.00,-71.22
45.00,-70.35
45.00,-69.23
45.00,-67.86
45.00,-66.34
45.00,-64.88
45.00,-63.35
45.00,-61.60
45.00,-59.77
45.00,-57.88
45.00,-55.90
45.00,-53.87
45.00,-51.69
45.00,-49.44
45.00,-47.08
45.00,-44.63
45.00,-42.20
45.00,-39.83
45.00,-37.50
45.00,-35.29
45.00,-33.21
45.00,-31.26
45.00,-29.37
45.00,-27.53
45.00,-25.65
45.00,-23.67
45.00,-21.63
45.00,-19.56
45.00,-17.52
45.00,-15.47
45.00,-13.39
45.00,-11.25
45.00,-9.13
45.00,-6.96
45.00,-4.72
45.00,-2.42
45.00,-0.04
45.00,2.32
45.00,4.59
45.00,6.94
45.00,9.31
45.00,11.57
45.00,13.60
45.00,15.92
45.00,18.11
45.00,20.27
45.00,22.59
45.00,24.61
45.00,26.49
45.00,28.14
45.00,29.55
45.00,30.85
45.00,32.10
45.00,33.45
45.00,34.62
45.00,35.83
45.00,36.80
45.00,37.93
45.00,39.00
45.00,40.00
45.00,40.80
45.00,41.42
45.00,41.71
45.00,41.87
45.00,41.76
45.00,41.41
45.00,40.78
45.00,39.89
45.00,39.47
45.00,39.13
45.00,38.62
45.00,38.24
45.00,38.03
45.00,37.84
45.00,37.66
45.00,37.49
45.00,37.29
45.00,37.01
45.00,36.65
45.00,36.17
45.00,35.62
45.00,34.96
45.00,34.20
45.00,33.39
45.00,32.56
45.00,31.65
45.00,30.74
45.00,29.85
40.00,28.93
40.00,28.01
40.00,27.04
40.00,26.08
40.00,25.14
40.00,24.17
40.00,23.24
40.00,22.31
40.00,21.40
40.00,20.50
40.00,19.75
40.00,18.65
40.00,17.42
40.00,16.69
40.00,15.85
40.00,15.06
40.00,14.60
40.00,14.09
40.00,13.76
40.00,13.64
40.00,13.54
40.00,13.60
40.00,13.71
40.00,13.82
40.00,14.03
40.00,14.18
40.00,14.52
40.00,14.86
40.00,15.29
40.00,15.84
40.00,16.46
40.00,17.15
40.00,17.88
40.00,18.64
40.00,19.50
40.00,20.41
40.00,21.42
40.00,22.59
40.00,23.87
40.00,25.22
40.00,26.66
40.00,28.14
40.00,29.61
40.00,31.08
40.00,32.49
40.00,33.88
40.00,35.17
40.00,36.43
40.00,37.64
40.00,38.85
40.00,40.00
40.00,41.12
40.00,42.23
40.00,43.20
40.00,44.05
40.00,44.73
40.00,45.29
40.00,45.76
40.00,46.10
40.00,46.24
40.00,46.17
40.00,45.90
40.00,45.42
40.00,44.72
40.00,43.94
40.00,43.13
40.00,42.31
40.00,41.63
40.00,41.04
40.00,40.49
40.00,40.16
40.00,39.95
40.00,39.85
40.00,39.80
40.00,39.81
40.00,39.90
40.00,40.08
40.00,40.33
40.00,40.69
40.00,41.10
40.00,41.53
40.00,42.01
40.00,42.62
40.00,43.30
40.00,44.03
40.00,44.70
40.00,45.22
40.00,45.50
40.00,45.61
40.00,45.66
40.00,45.68
40.00,45.67
40.00,45.62
40.00,45.53
40.00,45.39
40.00,45.15
40.00,44.85
40.00,44.49
40.00,44.10
40.00,43.67
40.00,43.21
40.00,42.71
40.00,42.19
40.00,41.66
40.00,41.14
40.00,40.64
40.00,40.21
40.00,39.97
40.00,39.88
40.00,39.90
40.00,39.96
40.00,40.18
40.00,40.55
40.00,41.02
40.00,41.53
40.00,42.12
40.00,42.77
40.00,43.35
40.00,43.82
40.00,44.17
40.00,44.48
40.00,44.67
40.00,44.71
40.00,44.63
40.00,44.63
40.00,44.42
40.00,44.08
40.00,43.59
40.00,42.99
40.00,42.31
40.00,41.57
40.00,40.81
40.00,40.01
40.00,39.19
40.00,38.42
40.00,37.79
40.00,37.27
40.00,36.80
40.00,36.50
40.00,36.31
40.00,36.24
40.00,36.24
40.00,36.35
40.00,36.56
40.00,36.82
40.00,37.13
40.00,37.44
40.00,37.74
40.00,38.00
40.00,38.21
40.00,38.35
40.00,38.48
45.00,38.61
45.00,38.77
45.00,39.01
45.00,39.43
45.00,40.14
45.00,41.06
45.00,42.04
45.00,42.93
45.00,43.75
45.00,44.53
45.00,45.23
45.00,45.89
45.00,46.51
45.00,47.14
45.00,47.80
45.00,48.49
45.00,49.07
45.00,49.56
45.00,50.00
45.00,50.42
45.00,50.87
45.00,51.28
45.00,51.67
45.00,52.03
45.00,52.39
45.00,52.76
45.00,53.13
45.00,53.55
45.00,54.00
45.00,54.51
45.00,55.08
45.00,55.70
45.00,56.40
45.00,57.19
45.00,58.08
45.00,59.04
45.00,60.05
45.00,61.16
45.00,62.34
45.00,63.63
45.00,65.02
45.00,66.53
45.00,68.11
45.00,69.74
45.00,71.42
45.00,73.11
45.00,74.82
45.00,76.52
45.00,78.15
45.00,79.73
45.00,81.26
45.00,82.73
45.00,84.17
45.00,85.58
45.00,86.98
45.00,88.29
45.00,89.15
45.00,89.45
45.00,89.80
45.00,90.19
45.00,90.42
45.00,90.58
45.00,90.67
45.00,90.57
45.00,90.32
45.00,89.93
45.00,89.49
45.00,89.05
45.00,88.66
45.00,88.29
45.00,87.89
45.00,87.51
45.00,87.12
45.00,86.69
45.00,86.25
45.00,85.73
45.00,85.16
45.00,84.49
45.00,83.71
45.00,82.78
45.00,81.72
45.00,80.50
45.00,80.50
45.00,79.14
45.00,77.62
45.00,75.97
45.00,74.18
45.00,72.27
45.00,70.22
45.00,68.04
45.00,65.75
45.00,63.33
45.00,60.78
45.00,58.16
45.00,55.45
45.00,52.65
45.00,49.76
45.00,46.77
45.00,43.74
45.00,40.68
45.00,37.77
40.00,35.16
40.00,33.08
40.00,31.30
40.00,29.68
40.00,28.48
40.00,27.53
40.00,26.79
40.00,26.33
40.00,26.08
40.00,26.07
40.00,26.27
40.00,26.57
40.00,27.06
40.00,27.79
40.00,28.73
40.00,29.84
40.00,31.13
40.00,32.58
40.00,34.11
40.00,35.78
40.00,37.57
40.00,39.45
40.00,41.47
40.00,43.48
40.00,45.51
40.00,47.52
40.00,49.36
40.00,50.94
40.00,52.33
40.00,53.52
40.00,54.54
40.00,55.31
40.00,55.90
40.00,56.28
40.00,56.45
40.00,56.44
40.00,56.26
40.00,55.88
40.00,55.41
40.00,54.77
40.00,53.99
40.00,53.07
40.00,52.02
40.00,50.89
40.00,49.66
40.00,48.36
40.00,46.97
40.00,45.54
40.00,44.08
40.00,42.60
40.00,41.11
40.00,39.62
40.00,38.14
40.00,36.79
40.00,35.60
40.00,34.59
40.00,33.80
40.00,33.17
40.00,32.93
40.00,33.19
40.00,33.59
40.00,34.03
40.00,34.66
40.00,35.48
40.00,36.45
40.00,37.68
40.00,39.13
40.00,40.63
40.00,42.19
40.00,43.85
40.00,45.43
40.00,46.82
40.00,47.94
40.00,48.81
40.00,49.39
40.00,49.73
40.00,49.84
40.00,49.76
40.00,49.49
40.00,49.04
40.00,48.42
40.00,47.67
40.00,46.81
40.00,45.81
40.00,44.74
40.00,43.58
40.00,42.36
40.00,41.10
40.00,39.86
40.00,38.65
40.00,37.52
40.00,36.55
40.00,35.72
40.00,35.03
40.00,34.45
40.00,34.06
40.00,34.05
40.00,34.39
40.00,34.75
40.00,35.14
40.00,35.48
40.00,35.68
40.00,35.92
40.00,36.16
40.00,36.44
40.00,36.78
40.00,37.15
40.00,37.53
40.00,37.91
40.00,38.30
40.00,38.71
40.00,39.13
40.00,39.54
40.00,39.92
40.00,40.31
40.00,40.69
40.00,41.04
40.00,41.40
40.00,41.72
40.00,41.69
40.00,41.44
40.00,41.19
40.00,40.92
40.00,40.70
40.00,40.67
40.00,40.83
40.00,41.07
40.00,41.34
40.00,41.63
40.00,41.77
40.00,41.82
40.00,41.82
40.00,41.70
40.00,41.50
40.00,41.24
40.00,40.83
40.00,40.32
40.00,39.79
40.00,39.37
40.00,39.08
40.00,38.93
40.00,38.90
40.00,38.96
40.00,39.09
40.00,39.30
40.00,39.54
40.00,39.84
40.00,40.27
40.00,40.75
40.00,41.26
40.00,41.70
45.00,41.99
45.00,42.20
45.00,42.53
45.00,43.04
45.00,43.59
45.00,44.11
45.00,44.53
45.00,44.87
45.00,45.21
45.00,45.52
45.00,45.78
45.00,46.00
45.00,46.18
45.00,46.33
45.00,46.43
45.00,46.47
45.00,46.33
45.00,46.10
45.00,45.97
45.00,45.89
45.00,45.82
45.00,45.82
45.00,45.88
45.00,45.97
45.00,46.10
45.00,46.29
45.00,46.50
45.00,46.72
45.00,46.72
45.00,46.53
45.00,46.27
45.00,45.95
45.00,45.64
45.00,45.45
45.00,45.38
45.00,45.38
45.00,45.47
45.00,45.66
45.00,45.90
45.00,46.17
45.00,46.41
45.00,46.50
45.00,46.45
45.00,46.30
45.00,46.06
45.00,45.65
45.00,45.05
45.00,44.36
45.00,43.69
45.00,43.12
45.00,42.65
45.00,42.25
45.00,41.91
45.00,41.73
45.00,41.64
45.00,41.58
45.00,41.53
45.00,41.46
45.00,41.36
45.00,41.27
45.00,41.24
45.00,41.27
45.00,41.37
45.00,41.49
45.00,41.64
45.00,41.83
45.00,42.03
45.00,42.25
45.00,42.47
45.00,42.68
45.00,42.90
45.00,43.13
45.00,43.34
45.00,43.54
45.00,43.76
45.00,43.99
45.00,44.24
45.00,44.49
45.00,44.73
45.00,44.98
45.00,45.21
45.00,45.43
45.00,45.64
45.00,45.82
45.00,45.98
45.00,46.10
45.00,46.22
45.00,46.33
45.00,46.44
45.00,46.54
