test
40.00,58.00
40.00,58.04
40.00,58.05
40.00,58.02
Theta_set,Theta_input,
I2C
device
connection
DMP...
DMP...
interrupt
ready!
40.00,0.00
40.00,317.34
40.00,-204.23
40.00,-312.57
40.00,-111.97
40.00,-345.70
40.00,-347.30
40.00,-348.70
40.00,-350.10
40.00,-351.44
40.00,-352.67
40.00,-353.75
40.00,-354.71
40.00,-355.56
40.00,-356.36
40.00,362.91
40.00,362.26
40.00,361.73
40.00,361.24
40.00,360.63
40.00,359.88
40.00,358.99
40.00,357.95
40.00,356.71
40.00,355.28
40.00,353.72
40.00,352.04
40.00,350.22
40.00,348.27
40.00,346.22
40.00,344.08
40.00,341.86
40.00,339.61
40.00,337.33
40.00,335.07
40.00,332.84
40.00,330.63
40.00,328.50
40.00,326.46
40.00,324.50
40.00,322.63
40.00,320.84
45.00,319.07
45.00,317.37
45.00,315.73
45.00,314.14
45.00,312.59
45.00,311.10
45.00,309.72
45.00,308.37
45.00,307.08
45.00,305.81
45.00,304.59
45.00,303.44
45.00,302.36
45.00,301.36
45.00,300.51
45.00,299.83
45.00,299.26
45.00,298.74
45.00,298.21
45.00,297.64
45.00,297.09
45.00,296.65
45.00,296.41
45.00,296.35
45.00,296.42
45.00,296.58
45.00,296.78
45.00,297.04
45.00,297.33
45.00,297.70
45.00,298.13
45.00,298.60
45.00,299.07
45.00,299.56
45.00,300.04
45.00,300.52
45.00,301.03
45.00,301.43
45.00,301.57
45.00,301.39
45.00,300.80
45.00,299.76
45.00,298.30
45.00,296.46
45.00,294.32
45.00,291.94
45.00,289.51
45.00,287.16
45.00,284.98
45.00,283.04
45.00,281.41
45.00,280.11
45.00,279.16
45.00,278.52
45.00,278.22
45.00,278.19
45.00,278.35
45.00,278.56
45.00,278.65
45.00,278.57
45.00,278.28
45.00,277.77
45.00,277.06
45.00,276.15
45.00,90.95
45.00,92.21
45.00,93.60
45.00,95.19
45.00,96.81
45.00,98.47
45.00,100.15
45.00,101.72
45.00,103.23
45.00,104.65
45.00,105.93
45.00,107.06
45.00,107.99
45.00,108.73
45.00,109.27
45.00,109.53
45.00,109.57
45.00,109.38
45.00,109.02
45.00,108.55
45.00,107.94
45.00,107.25
45.00,106.46
45.00,105.56
45.00,104.58
45.00,103.52
45.00,102.39
45.00,101.21
45.00,100.04
45.00,98.89
45.00,97.78
45.00,96.71
45.00,95.65
45.00,94.66
45.00,93.67
45.00,92.73
45.00,91.79
40.00,90.86
40.00,89.96
40.00,89.06
40.00,88.18
40.00,87.35
40.00,86.59
40.00,85.88
40.00,85.22
40.00,84.61
40.00,84.03
40.00,83.45
40.00,82.89
40.00,82.35
40.00,81.83
40.00,81.34
40.00,80.85
40.00,80.33
40.00,79.84
40.00,79.34
40.00,78.85
40.00,78.35
40.00,77.83
40.00,77.27
40.00,76.69
40.00,76.05
40.00,75.41
40.00,74.76
40.00,74.15
40.00,73.58
40.00,73.02
40.00,72.43
40.00,71.82
40.00,71.18
40.00,70.50
40.00,69.77
40.00,69.01
40.00,68.25
40.00,67.57
40.00,66.94
40.00,66.36
40.00,65.81
40.00,65.31
40.00,64.83
40.00,64.36
40.00,63.82
40.00,63.23
40.00,62.58
40.00,61.91
40.00,61.23
40.00,60.56
40.00,59.96
40.00,59.30
40.00,58.36
40.00,57.32
40.00,56.29
40.00,55.19
40.00,54.10
40.00,53.05
40.00,52.06
40.00,51.14
40.00,50.37
40.00,49.71
40.00,49.04
40.00,48.47
40.00,48.00
40.00,47.61
40.00,47.19
40.00,46.68
40.00,46.11
40.00,45.48
40.00,44.83
40.00,44.11
40.00,43.25
40.00,42.36
40.00,41.46
40.00,40.45
40.00,39.34
40.00,38.23
40.00,37.15
40.00,36.09
40.00,35.19
40.00,34.46
40.00,33.88
40.00,33.50
40.00,33.90
40.00,34.72
40.00,35.13
40.00,35.30
40.00,35.56
40.00,35.68
40.00,35.68
40.00,35.64
40.00,35.63
40.00,35.66
40.00,35.64
40.00,35.78
40.00,36.02
40.00,36.24
40.00,36.77
40.00,37.51
40.00,38.16
40.00,38.74
40.00,39.49
40.00,40.29
40.00,40.96
40.00,41.52
40.00,42.06
40.00,42.59
40.00,42.96
40.00,43.29
40.00,43.25
40.00,42.91
40.00,42.38
40.00,41.72
40.00,41.01
40.00,40.25
40.00,39.70
40.00,39.37
40.00,39.03
40.00,38.77
40.00,38.64
40.00,38.44
40.00,38.17
40.00,37.92
40.00,37.57
40.00,37.23
40.00,36.96
40.00,36.70
40.00,36.45
40.00,36.24
40.00,36.06
40.00,35.89
40.00,35.91
40.00,36.22
40.00,36.79
40.00,37.47
40.00,38.29
40.00,39.09
40.00,39.68
40.00,40.13
40.00,40.55
40.00,40.92
40.00,41.23
40.00,41.47
40.00,41.71
40.00,41.95
40.00,42.19
40.00,42.41
40.00,42.68
40.00,42.96
40.00,43.24
45.00,43.31
45.00,42.99
45.00,42.60
45.00,42.44
45.00,42.49
45.00,42.52
45.00,42.57
45.00,42.57
45.00,42.44
45.00,42.30
45.00,42.24
45.00,42.49
45.00,43.04
45.00,43.69
45.00,44.38
45.00,44.97
45.00,45.36
45.00,45.77
45.00,46.20
45.00,46.56
45.00,46.89
45.00,47.22
45.00,47.56
45.00,47.83
45.00,48.08
45.00,48.31
45.00,48.50
45.00,48.46
45.00,48.02
45.00,47.46
45.00,46.98
45.00,46.44
45.00,45.96
45.00,45.66
45.00,45.53
45.00,45.54
45.00,45.69
45.00,45.91
45.00,46.09
45.00,46.28
45.00,46.50
45.00,46.70
45.00,46.81
45.00,46.84
45.00,46.82
45.00,46.74
45.00,46.67
45.00,46.59
45.00,46.52
45.00,46.46
45.00,46.40
45.00,46.36
45.00,46.34
45.00,46.31
45.00,46.29
45.00,46.27
45.00,46.22
45.00,46.15
45.00,46.06
45.00,45.96
45.00,45.84
45.00,45.73
45.00,45.60
45.00,45.50
45.00,45.38
45.00,45.29
45.00,45.19
45.00,45.11
45.00,45.02
45.00,44.91
45.00,44.80
45.00,44.68
45.00,44.59
45.00,44.48
45.00,44.38
45.00,44.29
45.00,44.22
45.00,44.14
45.00,44.06
45.00,44.00
45.00,43.91
45.00,43.82
45.00,43.75
45.00,43.65
45.00,43.57
45.00,43.50
45.00,43.44
45.00,43.35
45.00,43.27
45.00,43.18
45.00,43.12
45.00,43.04
45.00,42.97
45.00,42.92
45.00,42.86
45.00,42.81
45.00,42.75
45.00,42.68
45.00,42.63
45.00,42.57
40.00,42.51
40.00,42.45
40.00,42.37
40.00,42.29
40.00,42.12
40.00,41.95
40.00,41.66
40.00,41.32
40.00,41.12
40.00,41.13
40.00,41.22
40.00,41.31
40.00,41.44
40.00,41.59
40.00,41.64
40.00,41.60
40.00,41.32
40.00,40.67
40.00,40.00
40.00,39.53
40.00,39.34
40.00,39.26
40.00,39.29
40.00,39.40
40.00,39.56
40.00,39.75
40.00,39.99
40.00,40.20
40.00,40.34
40.00,40.42
40.00,40.46
40.00,40.49
40.00,40.46
40.00,40.44
40.00,40.40
40.00,40.37
40.00,40.36
40.00,40.35
40.00,40.37
40.00,40.38
40.00,40.40
40.00,40.41
40.00,40.42
40.00,40.43
40.00,40.41
40.00,40.39
40.00,40.36
40.00,40.33
40.00,40.29
40.00,40.27
40.00,40.24
40.00,40.21
40.00,40.19
40.00,40.16
40.00,40.11
40.00,40.08
40.00,40.05
40.00,40.00
40.00,39.97
40.00,39.95
40.00,39.93
40.00,39.91
40.00,39.91
40.00,39.92
40.00,39.93
40.00,39.95
40.00,39.96
40.00,39.97
40.00,39.97
40.00,39.96
40.00,39.96
40.00,39.95
40.00,39.93
40.00,39.90
40.00,39.88
40.00,39.86
40.00,39.84
40.00,39.82
40.00,39.81
40.00,39.78
40.00,39.76
40.00,39.73
40.00,39.70
40.00,39.66
40.00,39.63
40.00,39.62
40.00,39.60
40.00,39.56
40.00,39.55
40.00,39.51
40.00,39.49
40.00,39.46
40.00,39.43
40.00,39.41
40.00,39.40
40.00,39.38
40.00,39.36
40.00,39.34
40.00,39.33
40.00,39.32
40.00,39.32
40.00,39.30
40.00,39.30
40.00,39.28
40.00,39.28
40.00,39.29
40.00,39.29
40.00,39.29
40.00,39.30
40.00,39.33
40.00,39.36
40.00,39.40
40.00,39.47
40.00,39.56
40.00,39.67
40.00,39.77
40.00,39.89
40.00,40.05
40.00,40.23
40.00,40.42
40.00,40.64
40.00,40.88
40.00,41.11
40.00,41.35
40.00,41.57
40.00,41.78
40.00,41.99
40.00,42.15
40.00,42.29
40.00,42.28
40.00,42.11
40.00,41.83
40.00,41.51
40.00,41.11
40.00,40.59
40.00,40.16
40.00,39.91
40.00,39.81
40.00,39.83
40.00,39.90
40.00,40.04
40.00,40.19
40.00,40.39
40.00,40.66
40.00,40.89
40.00,41.06
40.00,41.10
40.00,41.07
40.00,41.02
40.00,40.96
40.00,40.93
45.00,40.91
45.00,40.92
45.00,40.94
45.00,40.98
45.00,41.02
45.00,41.07
45.00,41.13
45.00,41.57
45.00,42.48
45.00,43.45
45.00,44.34
45.00,45.07
45.00,45.67
45.00,46.23
45.00,46.73
45.00,47.24
45.00,47.70
45.00,48.12
45.00,48.31
45.00,48.24
45.00,48.00
45.00,47.63
45.00,47.20
45.00,46.77
45.00,46.35
45.00,45.93
45.00,45.54
45.00,45.28
45.00,45.09
45.00,44.96
45.00,44.91
45.00,44.96
45.00,45.06
45.00,45.11
45.00,45.14
45.00,45.10
45.00,45.03
45.00,44.91
45.00,44.81
45.00,44.77
45.00,44.76
45.00,44.77
45.00,44.78
45.00,44.81
45.00,44.81
45.00,44.81
45.00,44.78
45.00,44.78
45.00,44.76
45.00,44.70
45.00,44.65
45.00,44.57
45.00,44.50
45.00,44.42
45.00,44.35
45.00,44.27
45.00,44.23
45.00,44.18
45.00,44.13
45.00,44.09
45.00,44.05
45.00,44.00
45.00,43.95
45.00,43.90
45.00,43.84
45.00,43.78
45.00,43.73
45.00,43.67
45.00,43.60
45.00,43.56
45.00,43.51
45.00,43.47
45.00,43.42
45.00,43.37
45.00,43.34
45.00,43.30
45.00,43.27
45.00,43.23
45.00,43.21
45.00,43.17
45.00,43.15
45.00,43.13
45.00,43.11
45.00,43.09
45.00,43.08
45.00,43.07
45.00,43.05
45.00,43.04
45.00,43.01
45.00,42.98
45.00,42.97
45.00,42.94
45.00,42.93
45.00,42.91
45.00,42.88
45.00,42.85
45.00,42.84
45.00,42.81
45.00,42.77
45.00,42.73
45.00,42.69
40.00,42.65
40.00,42.60
40.00,42.56
40.00,42.53
40.00,42.50
40.00,42.47
40.00,42.44
40.00,42.41
40.00,42.39
40.00,42.36
40.00,42.34
40.00,42.32
40.00,42.29
40.00,42.27
40.00,42.24
40.00,42.23
40.00,42.20
40.00,42.19
40.00,42.18
40.00,42.16
40.00,42.15
40.00,42.15
40.00,42.12
40.00,42.03
40.00,41.89
40.00,41.61
40.00,41.19
40.00,40.75
40.00,40.43
40.00,40.24
40.00,40.18
40.00,40.20
40.00,40.24
40.00,40.25
40.00,40.34
40.00,40.44
40.00,40.51
40.00,40.54
40.00,40.55
40.00,40.56
40.00,40.57
40.00,40.58
40.00,40.60
