"일시 실행 1","시간 (s) 실행 1","힘 (N) 실행 1","가속도 - x (m/s²) 실행 1","가속도 - y (m/s²) 실행 1","가속도, Z (m/s²) 실행 1","가속도, |합벡터| (m/s²) 실행 1","각 속도, X (rad/s) 실행 1","각 속도, Y (rad/s) 실행 1","각 속도, Z (rad/s) 실행 1"
2022/10/18 17:07:47,0.000,2.20,-2.6,-1.5,9.5,10.0,0.0,0.0,0.1
2022/10/18 17:07:47,0.010,2.20,-2.5,-1.5,9.5,9.9,0.0,0.0,0.1
2022/10/18 17:07:47,0.020,2.21,-2.5,-1.4,9.5,9.9,0.0,0.0,0.1
2022/10/18 17:07:47,0.030,2.23,-2.5,-1.4,9.4,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.040,2.23,-2.6,-1.4,9.5,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.050,2.23,-2.7,-1.3,9.5,10.0,0.0,0.0,0.0
2022/10/18 17:07:47,0.060,2.22,-2.7,-1.3,9.6,10.0,0.0,-0.1,0.0
2022/10/18 17:07:47,0.070,2.22,-2.6,-1.3,9.6,10.0,0.0,-0.1,0.0
2022/10/18 17:07:47,0.080,2.20,-2.5,-1.2,9.6,10.0,0.0,-0.1,0.0
2022/10/18 17:07:47,0.090,2.19,-2.5,-1.3,9.6,10.0,0.0,-0.1,0.0
2022/10/18 17:07:47,0.100,2.18,-2.5,-1.3,9.6,10.0,0.0,0.0,0.0
2022/10/18 17:07:47,0.110,2.17,-2.5,-1.4,9.6,10.0,0.0,0.0,0.0
2022/10/18 17:07:47,0.120,2.18,-2.5,-1.5,9.5,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.130,2.17,-2.5,-1.5,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.140,2.18,-2.5,-1.5,9.4,9.9,0.0,0.0,-8.6E-4
2022/10/18 17:07:47,0.150,2.20,-2.6,-1.5,9.4,9.9,0.0,0.1,0.0
2022/10/18 17:07:47,0.160,2.23,-2.6,-1.4,9.4,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.170,2.24,-2.7,-1.4,9.4,9.8,0.1,0.1,0.0
2022/10/18 17:07:47,0.180,2.26,-2.7,-1.4,9.4,9.8,0.1,0.1,0.0
2022/10/18 17:07:47,0.190,2.28,-2.7,-1.4,9.4,9.8,0.1,0.1,0.0
2022/10/18 17:07:47,0.200,2.27,-2.8,-1.4,9.4,9.9,0.0,0.1,0.0
2022/10/18 17:07:47,0.210,2.27,-2.8,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.220,2.27,-2.9,-1.4,9.4,10.0,0.0,0.0,0.0
2022/10/18 17:07:47,0.230,2.26,-2.9,-1.4,9.4,9.9,0.0,-4.9E-4,0.0
2022/10/18 17:07:47,0.240,2.24,-2.8,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.250,2.23,-2.7,-1.4,9.4,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.260,2.23,-2.6,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.270,2.23,-2.6,-1.3,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.280,2.24,-2.6,-1.3,9.3,9.7,0.0,0.0,3.7E-4
2022/10/18 17:07:47,0.290,2.25,-2.6,-1.3,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.300,2.25,-2.7,-1.3,9.2,9.7,0.0,0.1,0.0
2022/10/18 17:07:47,0.310,2.25,-2.6,-1.3,9.2,9.7,0.0,0.1,0.0
2022/10/18 17:07:47,0.320,2.25,-2.7,-1.4,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.330,2.24,-2.7,-1.4,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.340,2.23,-2.7,-1.4,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.350,2.21,-2.7,-1.4,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.360,2.18,-2.7,-1.5,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.370,2.17,-2.7,-1.5,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.380,2.16,-2.7,-1.4,9.2,9.7,-8.6E-4,-0.1,0.0
2022/10/18 17:07:47,0.390,2.15,-2.7,-1.4,9.3,9.8,0.0,-0.1,0.0
2022/10/18 17:07:47,0.400,2.16,-2.7,-1.5,9.3,9.8,0.0,-0.1,0.0
2022/10/18 17:07:47,0.410,2.16,-2.7,-1.5,9.4,9.9,0.0,-0.1,0.0
2022/10/18 17:07:47,0.420,2.15,-2.6,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.430,2.14,-2.6,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.440,2.14,-2.6,-1.3,9.4,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.450,2.13,-2.6,-1.3,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.460,2.13,-2.6,-1.3,9.2,9.7,3.7E-4,0.1,0.0
2022/10/18 17:07:47,0.470,2.13,-2.6,-1.3,9.2,9.7,0.0,0.1,0.0
2022/10/18 17:07:47,0.480,2.14,-2.6,-1.4,9.2,9.6,0.0,0.0,0.0
2022/10/18 17:07:47,0.490,2.13,-2.6,-1.4,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.500,2.11,-2.6,-1.4,9.3,9.7,0.0,0.0,0.0
2022/10/18 17:07:47,0.510,2.11,-2.6,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.520,2.11,-2.6,-1.4,9.4,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.530,2.12,-2.7,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.540,2.12,-2.7,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.550,2.13,-2.7,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.560,2.14,-2.6,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.570,2.13,-2.6,-1.4,9.4,9.9,0.0,0.1,0.0
2022/10/18 17:07:47,0.580,2.14,-2.6,-1.4,9.4,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.590,2.14,-2.6,-1.4,9.4,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.600,2.13,-2.7,-1.4,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.610,2.14,-2.6,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.620,2.16,-2.7,-1.3,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.630,2.17,-2.7,-1.3,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.640,2.18,-2.7,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.650,2.18,-2.8,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.660,2.17,-2.8,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.670,2.17,-2.8,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.680,2.17,-2.7,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.690,2.19,-2.7,-1.4,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:47,0.700,2.16,-2.7,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.710,2.16,-2.6,-1.3,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.720,2.16,-2.6,-1.3,9.3,9.7,0.0,0.1,0.0
2022/10/18 17:07:47,0.730,2.18,-2.7,-1.3,9.3,9.7,0.0,0.1,0.0
2022/10/18 17:07:47,0.740,2.18,-2.7,-1.4,9.3,9.7,0.0,0.1,0.0
2022/10/18 17:07:47,0.750,2.18,-2.7,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.760,2.19,-2.7,-1.4,9.3,9.8,0.0,0.0,3.7E-4
2022/10/18 17:07:47,0.770,2.22,-2.7,-1.4,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.780,2.23,-2.7,-1.4,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.790,2.24,-2.8,-1.3,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.800,2.24,-2.8,-1.3,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.810,2.23,-2.8,-1.3,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:47,0.820,2.23,-2.8,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.830,2.22,-2.8,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.840,2.21,-2.9,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.850,2.19,-2.8,-1.5,9.3,9.8,-0.1,0.0,0.0
2022/10/18 17:07:47,0.860,2.18,-2.8,-1.5,9.3,9.8,-0.1,-4.9E-4,0.0
2022/10/18 17:07:47,0.870,2.17,-2.8,-1.5,9.3,9.8,-0.1,0.0,0.0
2022/10/18 17:07:47,0.880,2.18,-2.7,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.890,2.18,-2.7,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.900,2.17,-2.7,-1.3,9.4,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.910,2.18,-2.7,-1.3,9.4,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.920,2.18,-2.7,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.930,2.18,-2.7,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.940,2.18,-2.7,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.950,2.18,-2.7,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.960,2.17,-2.7,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.970,2.15,-2.7,-1.4,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:47,0.980,2.12,-2.7,-1.4,9.2,9.7,0.0,7.3E-4,0.0
2022/10/18 17:07:47,0.990,2.11,-2.6,-1.4,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.000,2.09,-2.6,-1.4,9.3,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.010,2.07,-2.6,-1.4,9.3,9.7,0.0,0.0,-0.1
2022/10/18 17:07:48,1.020,2.08,-2.6,-1.4,9.3,9.8,0.0,-0.1,-0.1
2022/10/18 17:07:48,1.030,2.07,-2.6,-1.5,9.3,9.8,0.0,0.0,-0.1
2022/10/18 17:07:48,1.040,2.05,-2.5,-1.5,9.3,9.7,0.0,0.0,-0.1
2022/10/18 17:07:48,1.050,2.04,-2.5,-1.5,9.3,9.7,0.0,0.0,-0.1
2022/10/18 17:07:48,1.060,2.03,-2.6,-1.5,9.3,9.8,0.0,0.0,-0.1
2022/10/18 17:07:48,1.070,2.03,-2.6,-1.6,9.3,9.8,0.0,0.0,-0.1
2022/10/18 17:07:48,1.080,2.03,-2.7,-1.6,9.3,9.8,-0.1,0.0,-0.1
2022/10/18 17:07:48,1.090,2.03,-2.8,-1.6,9.3,9.9,-0.1,0.0,-0.1
2022/10/18 17:07:48,1.100,2.03,-2.8,-1.6,9.4,9.9,-0.1,-0.1,-0.1
2022/10/18 17:07:48,1.110,2.04,-2.7,-1.6,9.4,9.9,-0.2,-0.1,-0.1
2022/10/18 17:07:48,1.120,2.04,-2.7,-1.7,9.4,9.9,-0.2,-0.1,-0.1
2022/10/18 17:07:48,1.130,2.05,-2.7,-1.8,9.4,9.9,-0.2,-0.1,-0.2
2022/10/18 17:07:48,1.140,2.05,-2.7,-1.9,9.4,10.0,-0.2,-0.1,-0.1
2022/10/18 17:07:48,1.150,2.07,-2.7,-2.0,9.4,10.0,-0.1,-0.1,-0.1
2022/10/18 17:07:48,1.160,2.07,-2.7,-2.0,9.5,10.1,-0.1,0.0,-0.1
2022/10/18 17:07:48,1.170,2.08,-2.8,-2.0,9.5,10.1,-0.1,0.0,0.0
2022/10/18 17:07:48,1.180,2.10,-2.7,-1.9,9.5,10.1,0.0,0.0,0.0
2022/10/18 17:07:48,1.190,2.13,-2.7,-1.8,9.5,10.0,0.0,0.1,0.0
2022/10/18 17:07:48,1.200,2.14,-2.7,-1.7,9.4,10.0,0.0,0.1,0.0
2022/10/18 17:07:48,1.210,2.16,-2.7,-1.6,9.4,9.9,0.0,0.2,0.0
2022/10/18 17:07:48,1.220,2.18,-2.8,-1.5,9.3,9.8,0.0,0.2,0.0
2022/10/18 17:07:48,1.230,2.20,-2.8,-1.5,9.2,9.8,0.0,0.2,0.0
2022/10/18 17:07:48,1.240,2.22,-2.8,-1.6,9.2,9.7,0.0,0.1,0.0
2022/10/18 17:07:48,1.250,2.22,-2.9,-1.7,9.2,9.7,0.0,0.1,0.0
2022/10/18 17:07:48,1.260,2.21,-2.9,-1.7,9.2,9.7,0.0,0.1,-8.6E-4
2022/10/18 17:07:48,1.270,2.20,-2.9,-1.6,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.280,2.21,-2.8,-1.6,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.290,2.20,-2.8,-1.5,9.2,9.7,3.7E-4,0.0,0.0
2022/10/18 17:07:48,1.300,2.20,-2.7,-1.5,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.310,2.20,-2.7,-1.4,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.320,2.18,-2.7,-1.4,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.330,2.17,-2.7,-1.5,9.1,9.6,0.0,0.1,0.0
2022/10/18 17:07:48,1.340,2.16,-2.7,-1.5,9.1,9.6,0.0,0.1,0.0
2022/10/18 17:07:48,1.350,2.16,-2.7,-1.6,9.1,9.6,0.0,0.0,0.0
2022/10/18 17:07:48,1.360,2.16,-2.7,-1.7,9.1,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.370,2.16,-2.7,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:48,1.380,2.16,-2.7,-1.7,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:48,1.390,2.15,-2.8,-1.6,9.3,9.9,0.0,-0.1,0.0
2022/10/18 17:07:48,1.400,2.16,-2.8,-1.6,9.4,10.0,0.0,-0.1,0.0
2022/10/18 17:07:48,1.410,2.15,-2.7,-1.7,9.5,10.0,0.0,-0.1,0.0
2022/10/18 17:07:48,1.420,2.14,-2.6,-1.8,9.5,10.0,0.0,-0.1,-0.1
2022/10/18 17:07:48,1.430,2.14,-2.7,-1.7,9.5,10.0,0.0,0.0,-0.1
2022/10/18 17:07:48,1.440,2.13,-2.8,-1.7,9.4,9.9,0.0,0.0,-0.1
2022/10/18 17:07:48,1.450,2.12,-2.8,-1.8,9.3,9.9,0.0,0.0,-0.1
2022/10/18 17:07:48,1.460,2.11,-2.7,-1.8,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:48,1.470,2.11,-2.7,-1.8,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:48,1.480,2.11,-2.8,-1.8,9.3,9.9,0.0,-0.1,0.0
2022/10/18 17:07:48,1.490,2.12,-2.8,-1.8,9.4,10.0,0.0,-0.1,0.0
2022/10/18 17:07:48,1.500,2.13,-2.7,-1.7,9.6,10.1,0.0,-0.1,0.0
2022/10/18 17:07:48,1.510,2.14,-2.7,-1.7,9.7,10.2,0.0,0.0,0.1
2022/10/18 17:07:48,1.520,2.15,-2.6,-1.6,9.7,10.2,0.0,0.0,0.1
2022/10/18 17:07:48,1.530,2.16,-2.6,-1.5,9.7,10.2,0.0,0.0,0.0
2022/10/18 17:07:48,1.540,2.17,-2.6,-1.4,9.7,10.1,0.0,0.1,0.0
2022/10/18 17:07:48,1.550,2.17,-2.6,-1.4,9.6,10.1,0.0,0.1,0.0
2022/10/18 17:07:48,1.560,2.18,-2.6,-1.4,9.5,10.0,0.0,0.1,0.0
2022/10/18 17:07:48,1.570,2.18,-2.7,-1.5,9.4,9.9,0.0,0.1,0.0
2022/10/18 17:07:48,1.580,2.16,-2.7,-1.6,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:48,1.590,2.16,-2.7,-1.6,9.2,9.7,0.0,0.1,0.0
2022/10/18 17:07:48,1.600,2.16,-2.6,-1.7,9.1,9.6,0.1,0.1,0.0
2022/10/18 17:07:48,1.610,2.17,-2.6,-1.7,9.0,9.5,0.1,0.1,0.0
2022/10/18 17:07:48,1.620,2.17,-2.6,-1.6,9.0,9.5,0.1,0.0,0.0
2022/10/18 17:07:48,1.630,2.18,-2.6,-1.6,9.0,9.5,0.1,0.0,0.0
2022/10/18 17:07:48,1.640,2.19,-2.6,-1.5,9.1,9.6,0.0,0.0,0.0
2022/10/18 17:07:48,1.650,2.20,-2.6,-1.6,9.1,9.6,0.0,0.0,-8.6E-4
2022/10/18 17:07:48,1.660,2.21,-2.7,-1.7,9.1,9.7,0.0,0.1,0.0
2022/10/18 17:07:48,1.670,2.20,-2.7,-1.7,9.1,9.7,0.0,0.1,0.0
2022/10/18 17:07:48,1.680,2.18,-2.8,-1.7,9.1,9.6,0.0,0.1,0.0
2022/10/18 17:07:48,1.690,2.19,-2.8,-1.7,9.0,9.6,0.0,0.0,0.0
2022/10/18 17:07:48,1.700,2.18,-2.8,-1.8,9.0,9.6,0.0,0.0,0.0
2022/10/18 17:07:48,1.710,2.18,-2.8,-1.7,9.0,9.6,0.0,0.0,0.0
2022/10/18 17:07:48,1.720,2.17,-2.8,-1.7,9.1,9.6,0.0,0.0,0.0
2022/10/18 17:07:48,1.730,2.15,-2.8,-1.7,9.1,9.7,0.0,-0.1,0.0
2022/10/18 17:07:48,1.740,2.14,-2.8,-1.7,9.2,9.7,0.0,-0.1,0.0
2022/10/18 17:07:48,1.750,2.14,-2.8,-1.6,9.3,9.8,0.0,-0.1,0.0
2022/10/18 17:07:48,1.760,2.13,-2.7,-1.6,9.3,9.8,0.0,-0.1,0.0
2022/10/18 17:07:48,1.770,2.13,-2.7,-1.5,9.3,9.8,0.0,-0.1,0.0
2022/10/18 17:07:48,1.780,2.13,-2.6,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:48,1.790,2.13,-2.6,-1.5,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:48,1.800,2.13,-2.7,-1.5,9.4,9.9,-0.1,0.0,0.0
2022/10/18 17:07:48,1.810,2.14,-2.7,-1.5,9.5,9.9,0.0,0.0,0.0
2022/10/18 17:07:48,1.820,2.13,-2.7,-1.6,9.5,10.0,0.0,0.0,0.0
2022/10/18 17:07:48,1.830,2.15,-2.7,-1.6,9.5,10.0,0.0,0.1,0.0
2022/10/18 17:07:48,1.840,2.15,-2.8,-1.6,9.5,10.0,0.0,0.1,0.0
2022/10/18 17:07:48,1.850,2.15,-2.8,-1.6,9.4,10.0,0.0,0.1,0.0
2022/10/18 17:07:48,1.860,2.14,-2.8,-1.6,9.4,9.9,0.0,0.1,0.0
2022/10/18 17:07:48,1.870,2.14,-2.8,-1.6,9.3,9.9,0.0,0.0,0.0
2022/10/18 17:07:48,1.880,2.14,-2.8,-1.6,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:48,1.890,2.12,-2.8,-1.6,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:48,1.900,2.12,-2.8,-1.6,9.3,9.9,0.0,0.0,-8.6E-4
2022/10/18 17:07:48,1.910,2.13,-2.8,-1.6,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:48,1.920,2.13,-2.8,-1.6,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:48,1.930,2.13,-2.8,-1.6,9.5,10.0,0.0,0.0,0.0
2022/10/18 17:07:48,1.940,2.14,-2.8,-1.6,9.5,10.0,0.0,0.0,0.0
2022/10/18 17:07:48,1.950,2.14,-2.8,-1.6,9.4,10.0,0.0,0.1,0.0
2022/10/18 17:07:48,1.960,2.14,-2.8,-1.6,9.4,9.9,0.0,0.1,0.0
2022/10/18 17:07:48,1.970,2.14,-2.7,-1.7,9.3,9.9,0.0,0.1,0.0
2022/10/18 17:07:48,1.980,2.14,-2.7,-1.7,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:48,1.990,2.14,-2.7,-1.7,9.2,9.8,0.0,0.1,0.0
2022/10/18 17:07:49,2.000,2.15,-2.7,-1.7,9.1,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.010,2.16,-2.7,-1.7,9.1,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.020,2.14,-2.7,-1.7,9.1,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.030,2.13,-2.7,-1.7,9.1,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.040,2.11,-2.7,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.050,2.10,-2.7,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.060,2.09,-2.7,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.070,2.07,-2.6,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.080,2.07,-2.6,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.090,2.06,-2.6,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.100,2.04,-2.5,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.110,2.02,-2.5,-1.7,9.2,9.7,0.0,0.0,0.0
2022/10/18 17:07:49,2.120,2.00,-2.5,-1.7,9.2,9.6,0.0,0.0,0.0
2022/10/18 17:07:49,2.130,1.98,-2.5,-1.7,9.2,9.7,0.0,-0.1,0.0
2022/10/18 17:07:49,2.140,1.96,-2.5,-1.7,9.2,9.7,0.0,-0.1,0.0
2022/10/18 17:07:49,2.150,1.95,-2.5,-1.7,9.2,9.7,0.0,-0.1,0.0
2022/10/18 17:07:49,2.160,1.96,-2.5,-1.6,9.3,9.8,0.0,-0.1,0.0
2022/10/18 17:07:49,2.170,1.96,-2.5,-1.6,9.4,9.8,0.0,-0.1,0.0
2022/10/18 17:07:49,2.180,1.99,-2.6,-1.6,9.4,9.9,0.0,-0.1,0.0
2022/10/18 17:07:49,2.190,1.98,-2.6,-1.6,9.5,10.0,0.0,0.0,0.0
2022/10/18 17:07:49,2.200,2.01,-2.6,-1.7,9.5,10.0,0.0,0.0,0.0
2022/10/18 17:07:49,2.210,2.06,-2.7,-1.7,9.5,10.0,0.0,0.1,0.0
2022/10/18 17:07:49,2.220,2.10,-2.8,-1.8,9.5,10.1,3.7E-4,0.1,0.0
2022/10/18 17:07:49,2.230,2.10,-2.9,-1.8,9.5,10.1,0.0,0.1,0.0
2022/10/18 17:07:49,2.240,2.11,-2.9,-1.8,9.5,10.0,0.0,0.1,0.0
2022/10/18 17:07:49,2.250,2.10,-2.9,-1.6,9.3,9.9,0.0,0.1,0.0
2022/10/18 17:07:49,2.260,2.12,-2.9,-1.5,9.3,9.8,0.0,0.1,0.0
2022/10/18 17:07:49,2.270,2.12,-2.9,-1.5,9.2,9.8,0.0,0.0,0.0
2022/10/18 17:07:49,2.280,2.13,-2.9,-1.5,9.3,9.8,0.0,-4.9E-4,0.0
2022/10/18 17:07:49,2.290,2.12,-2.8,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:49,2.300,2.09,-2.8,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:49,2.310,2.07,-2.7,-1.5,9.3,9.8,0.0,0.0,3.7E-4
2022/10/18 17:07:49,2.320,2.07,-2.7,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:49,2.330,2.08,-2.7,-1.5,9.3,9.8,0.0,0.0,0.0
2022/10/18 17:07:49,2.340,2.11,-2.7,-1.6,9.4,9.9,0.0,0.0,0.0
2022/10/18 17:07:49,2.350,2.13,-2.7,-1.7,9.5,10.1,0.0,0.0,0.0
2022/10/18 17:07:49,2.360,2.15,-2.7,-1.8,9.6,10.2,0.0,0.0,0.0
2022/10/18 17:07:49,2.370,2.16,-2.6,-1.7,9.7,10.2,0.1,0.0,0.0
2022/10/18 17:07:49,2.380,2.15,-2.6,-1.6,9.6,10.1,0.1,0.1,0.0
2022/10/18 17:07:49,2.390,2.13,-2.5,-1.5,9.4,9.9,0.1,0.1,0.0
2022/10/18 17:07:49,2.400,2.13,-2.5,-1.4,9.2,9.6,0.0,0.1,0.0
2022/10/18 17:07:49,2.410,2.08,-2.5,-1.4,9.0,9.5,0.0,0.1,-0.1
2022/10/18 17:07:49,2.420,2.04,-2.5,-1.5,8.9,9.4,0.0,0.0,-0.1
2022/10/18 17:07:49,2.430,1.98,-2.4,-1.6,8.9,9.4,0.0,-0.1,-0.1
2022/10/18 17:07:49,2.440,1.91,-2.3,-1.7,8.9,9.4,0.0,-0.2,-0.1
2022/10/18 17:07:49,2.450,1.84,-2.2,-1.7,9.0,9.4,0.0,-0.3,-0.1
2022/10/18 17:07:49,2.460,1.75,-2.1,-1.6,9.1,9.4,0.0,-0.3,-0.1
2022/10/18 17:07:49,2.470,1.67,-1.9,-1.4,9.0,9.3,0.0,-0.3,-0.1
2022/10/18 17:07:49,2.480,1.62,-1.8,-1.3,9.0,9.3,0.0,-0.4,-0.1
2022/10/18 17:07:49,2.490,1.58,-1.7,-1.2,9.0,9.2,-0.1,-0.4,-0.2
2022/10/18 17:07:49,2.500,1.57,-1.8,-1.3,9.0,9.3,-0.1,-0.4,-0.2
2022/10/18 17:07:49,2.510,1.54,-1.8,-1.5,9.2,9.5,-0.1,-0.4,-0.2
2022/10/18 17:07:49,2.520,1.49,-1.8,-1.5,9.3,9.6,-0.1,-0.4,-0.2
2022/10/18 17:07:49,2.530,1.46,-1.8,-1.5,9.4,9.7,-0.1,-0.4,-0.2
2022/10/18 17:07:49,2.540,1.45,-1.8,-1.5,9.4,9.7,0.0,-0.4,-0.2
2022/10/18 17:07:49,2.550,1.44,-1.9,-1.5,9.4,9.7,0.0,-0.3,-0.2
2022/10/18 17:07:49,2.560,1.44,-2.1,-1.6,9.6,10.0,-0.1,-0.3,-0.2
2022/10/18 17:07:49,2.570,1.43,-2.2,-1.8,9.8,10.2,0.0,-0.3,-0.2
2022/10/18 17:07:49,2.580,1.39,-2.3,-1.9,9.8,10.3,0.0,-0.3,-0.2
2022/10/18 17:07:49,2.590,1.32,-2.3,-1.9,9.8,10.2,0.0,-0.2,-0.2
2022/10/18 17:07:49,2.600,1.28,-2.3,-1.9,9.7,10.2,0.0,-0.2,-0.3
2022/10/18 17:07:49,2.610,1.23,-2.3,-1.8,9.6,10.0,0.0,-0.3,-0.3
2022/10/18 17:07:49,2.620,1.18,-2.2,-1.8,9.5,9.9,-0.1,-0.4,-0.3
2022/10/18 17:07:49,2.630,1.13,-2.2,-1.9,9.5,9.9,-0.1,-0.4,-0.4
2022/10/18 17:07:49,2.640,1.11,-2.1,-2.1,9.5,9.9,-0.1,-0.4,-0.4
2022/10/18 17:07:49,2.650,1.11,-2.1,-2.2,9.6,10.0,-0.1,-0.4,-0.4
2022/10/18 17:07:49,2.660,1.12,-2.1,-2.3,9.7,10.2,-0.1,-0.4,-0.3
