"일시 실행 1","시간 (s) 실행 1","힘 (N) 실행 1","가속도 - x (m/s²) 실행 1","가속도 - y (m/s²) 실행 1","가속도, Z (m/s²) 실행 1","가속도, |합벡터| (m/s²) 실행 1","각 속도, X (rad/s) 실행 1","각 속도, Y (rad/s) 실행 1","각 속도, Z (rad/s) 실행 1","일시 실행 2","시간 (s) 실행 2","힘 (N) 실행 2","가속도 - x (m/s²) 실행 2","가속도 - y (m/s²) 실행 2","가속도, Z (m/s²) 실행 2","가속도, |합벡터| (m/s²) 실행 2","각 속도, X (rad/s) 실행 2","각 속도, Y (rad/s) 실행 2","각 속도, Z (rad/s) 실행 2","일시 실행 3","시간 (s) 실행 3","힘 (N) 실행 3","가속도 - x (m/s²) 실행 3","가속도 - y (m/s²) 실행 3","가속도, Z (m/s²) 실행 3","가속도, |합벡터| (m/s²) 실행 3","각 속도, X (rad/s) 실행 3","각 속도, Y (rad/s) 실행 3","각 속도, Z (rad/s) 실행 3","일시 실행 4","시간 (s) 실행 4","힘 (N) 실행 4","가속도 - x (m/s²) 실행 4","가속도 - y (m/s²) 실행 4","가속도, Z (m/s²) 실행 4","가속도, |합벡터| (m/s²) 실행 4","각 속도, X (rad/s) 실행 4","각 속도, Y (rad/s) 실행 4","각 속도, Z (rad/s) 실행 4"
2022/10/17 22:25:19,0.000,0.20,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.000,-0.03,-4.7,-0.4,8.2,9.4,-0.1,-0.9,0.8,2022/10/17 22:27:34,0.000,0.05,-3.7,-2.4,8.7,9.7,0.0,0.0,-0.1,2022/10/17 22:33:15,0.000,2.60,0.0,-0.3,10.0,10.0,0.0,0.0,0.0
2022/10/17 22:25:19,0.010,0.20,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.010,-0.02,-4.4,-0.3,8.4,9.5,-0.2,-1.0,0.9,2022/10/17 22:27:34,0.010,0.04,-3.7,-2.4,8.7,9.7,0.0,0.0,-0.1,2022/10/17 22:33:15,0.010,2.59,0.0,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.020,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.020,-0.03,-4.2,-0.3,8.6,9.5,-0.2,-1.0,1.0,2022/10/17 22:27:34,0.020,0.04,-3.7,-2.4,8.7,9.7,0.0,0.0,-0.1,2022/10/17 22:33:15,0.020,2.58,0.0,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.030,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.030,-0.04,-4.0,-0.2,8.8,9.7,-0.3,-1.0,1.1,2022/10/17 22:27:34,0.030,0.04,-3.6,-2.4,8.7,9.7,0.0,0.0,-0.1,2022/10/17 22:33:15,0.030,2.57,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.040,0.20,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.040,-0.04,-3.7,0.0,9.0,9.7,-0.4,-0.9,1.2,2022/10/17 22:27:34,0.040,0.04,-3.6,-2.5,8.7,9.7,0.0,0.0,-0.1,2022/10/17 22:33:15,0.040,2.56,0.1,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.050,0.19,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.050,-0.04,-3.5,0.4,9.1,9.7,-0.4,-0.8,1.2,2022/10/17 22:27:34,0.050,0.03,-3.7,-2.6,8.7,9.8,0.0,0.0,-0.1,2022/10/17 22:33:15,0.050,2.54,0.1,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.060,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.060,-0.03,-3.2,0.8,9.1,9.7,-0.3,-0.8,1.2,2022/10/17 22:27:34,0.060,0.02,-3.7,-2.7,8.7,9.8,0.0,0.0,-0.1,2022/10/17 22:33:15,0.060,2.54,0.2,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.070,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.070,-0.04,-3.1,1.1,9.3,9.8,-0.3,-0.8,1.1,2022/10/17 22:27:34,0.070,0.03,-3.7,-2.7,8.7,9.9,0.0,0.0,-0.1,2022/10/17 22:33:15,0.070,2.54,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.080,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.080,-0.03,-3.2,1.1,9.4,10.0,-0.3,-0.8,0.9,2022/10/17 22:27:34,0.080,0.02,-3.7,-2.7,8.8,9.9,0.0,0.1,-0.1,2022/10/17 22:33:15,0.080,2.54,0.1,-0.4,9.8,9.8,0.0,-0.1,0.0
2022/10/17 22:25:19,0.090,0.18,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.090,-0.03,-3.1,1.2,9.7,10.3,-0.2,-0.7,0.8,2022/10/17 22:27:34,0.090,0.01,-3.7,-2.7,8.8,9.9,0.0,0.1,-0.1,2022/10/17 22:33:15,0.090,2.55,0.1,-0.4,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.100,0.18,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.100,-0.03,-2.9,1.2,9.9,10.3,-0.2,-0.7,0.6,2022/10/17 22:27:34,0.100,0.01,-3.7,-2.7,8.8,9.9,0.0,0.1,-0.1,2022/10/17 22:33:15,0.100,2.55,0.1,-0.4,10.0,10.0,0.0,0.0,0.0
2022/10/17 22:25:19,0.110,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.110,-0.03,-2.8,1.1,9.9,10.3,-0.2,-0.6,0.5,2022/10/17 22:27:34,0.110,0.02,-3.7,-2.8,8.9,10.0,0.0,0.1,-0.1,2022/10/17 22:33:15,0.110,2.56,0.0,-0.3,10.0,10.0,0.0,0.0,0.0
2022/10/17 22:25:19,0.120,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.120,-0.02,-2.7,1.0,9.9,10.3,-0.1,-0.5,0.4,2022/10/17 22:27:34,0.120,0.02,-3.7,-2.8,8.9,10.0,0.0,0.1,0.0,2022/10/17 22:33:15,0.120,2.55,0.0,-0.3,10.0,10.0,0.0,0.0,0.0
2022/10/17 22:25:19,0.130,0.20,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.130,-0.04,-2.5,0.9,9.9,10.3,0.0,-0.5,0.3,2022/10/17 22:27:34,0.130,0.02,-3.7,-2.8,8.8,10.0,0.0,0.1,0.0,2022/10/17 22:33:15,0.130,2.54,0.0,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.140,0.20,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.140,-0.04,-2.4,0.7,9.8,10.1,0.1,-0.4,0.1,2022/10/17 22:27:34,0.140,0.03,-3.6,-2.8,8.8,9.9,0.0,0.2,0.0,2022/10/17 22:33:15,0.140,2.55,0.1,-0.4,9.8,9.8,0.0,0.1,0.0
2022/10/17 22:25:19,0.150,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.150,-0.03,-2.4,0.6,9.8,10.1,0.2,-0.4,0.1,2022/10/17 22:27:34,0.150,0.03,-3.6,-2.7,8.7,9.8,0.0,0.2,0.0,2022/10/17 22:33:15,0.150,2.54,0.1,-0.4,9.8,9.8,3.7E-4,0.1,0.0
2022/10/17 22:25:19,0.160,0.20,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.160,-0.03,-2.4,0.5,9.8,10.1,0.2,-0.4,0.0,2022/10/17 22:27:34,0.160,0.03,-3.6,-2.7,8.7,9.8,0.0,0.1,0.0,2022/10/17 22:33:15,0.160,2.55,0.1,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.170,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.170,-0.03,-2.5,0.5,9.7,10.0,0.3,-0.3,0.0,2022/10/17 22:27:34,0.170,0.01,-3.5,-2.7,8.7,9.8,0.0,0.1,0.0,2022/10/17 22:33:15,0.170,2.56,0.1,-0.5,9.6,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.180,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.180,-0.04,-2.5,0.5,9.7,10.0,0.3,-0.3,0.1,2022/10/17 22:27:34,0.180,0.01,-3.6,-2.7,8.7,9.7,0.0,0.1,0.0,2022/10/17 22:33:15,0.180,2.53,0.1,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.190,0.18,0.1,0.3,9.8,9.8,0.0,0.0,3.7E-4,2022/10/17 22:25:35,0.190,-0.05,-2.4,0.5,9.6,9.9,0.2,-0.2,0.1,2022/10/17 22:27:34,0.190,0.01,-3.5,-2.7,8.7,9.7,0.0,0.1,0.0,2022/10/17 22:33:15,0.190,2.53,0.1,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.200,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.200,-0.03,-2.4,0.5,9.6,9.9,0.2,-0.2,0.1,2022/10/17 22:27:34,0.200,0.02,-3.5,-2.6,8.7,9.7,0.0,0.1,0.0,2022/10/17 22:33:15,0.200,2.54,0.1,-0.5,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.210,0.18,0.2,0.3,9.9,9.9,0.0,0.0,0.0,2022/10/17 22:25:35,0.210,-0.02,-2.3,0.4,9.6,9.8,0.2,-0.3,0.1,2022/10/17 22:27:34,0.210,0.02,-3.6,-2.6,8.6,9.7,0.0,0.1,0.0,2022/10/17 22:33:15,0.210,2.56,0.1,-0.5,9.8,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.220,0.19,0.2,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.220,-0.03,-2.2,0.3,9.5,9.8,0.3,-0.3,0.1,2022/10/17 22:27:34,0.220,0.01,-3.6,-2.6,8.6,9.7,-0.1,0.1,0.0,2022/10/17 22:33:15,0.220,2.56,0.1,-0.5,9.9,9.9,3.7E-4,0.0,0.0
2022/10/17 22:25:19,0.230,0.20,0.2,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.230,-0.03,-2.2,0.3,9.5,9.7,0.3,-0.3,0.1,2022/10/17 22:27:34,0.230,0.02,-3.7,-2.6,8.7,9.8,-0.1,0.1,0.1,2022/10/17 22:33:15,0.230,2.59,0.1,-0.4,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.240,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.240,-0.04,-2.2,0.3,9.4,9.6,0.3,-0.2,0.1,2022/10/17 22:27:34,0.240,0.01,-3.7,-2.6,8.7,9.8,-0.1,0.1,0.1,2022/10/17 22:33:15,0.240,2.61,0.1,-0.4,9.9,10.0,0.0,0.0,0.0
2022/10/17 22:25:19,0.250,0.19,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.250,-0.03,-2.2,0.3,9.2,9.5,0.3,-0.2,0.1,2022/10/17 22:27:34,0.250,0.03,-3.8,-2.5,8.7,9.8,-0.1,0.1,0.1,2022/10/17 22:33:15,0.250,2.62,0.1,-0.3,9.9,9.9,0.0,0.1,0.0
2022/10/17 22:25:19,0.260,0.19,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.260,-0.05,-2.1,0.2,9.0,9.3,0.3,-0.2,0.2,2022/10/17 22:27:34,0.260,0.02,-3.8,-2.5,8.8,9.9,-0.1,0.1,0.1,2022/10/17 22:33:15,0.260,2.64,0.1,-0.3,9.8,9.9,0.0,0.1,0.0
2022/10/17 22:25:19,0.270,0.20,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.270,-0.04,-2.1,0.2,8.9,9.2,0.3,-0.2,0.2,2022/10/17 22:27:34,0.270,0.01,-3.8,-2.4,8.7,9.8,-0.1,0.1,0.1,2022/10/17 22:33:15,0.270,2.64,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.280,0.19,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.280,-0.04,-2.1,0.1,8.9,9.1,0.4,-0.3,0.2,2022/10/17 22:27:34,0.280,0.02,-3.8,-2.4,8.7,9.8,0.0,0.1,0.1,2022/10/17 22:33:15,0.280,2.66,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.290,0.18,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.290,-0.03,-2.1,0.2,8.9,9.2,0.4,-0.4,0.3,2022/10/17 22:27:34,0.290,0.01,-3.8,-2.4,8.7,9.8,0.0,0.1,0.1,2022/10/17 22:33:15,0.290,2.65,0.2,-0.3,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.300,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.300,-0.03,-2.1,0.4,9.0,9.2,0.4,-0.4,0.3,2022/10/17 22:27:34,0.300,0.01,-3.8,-2.5,8.7,9.8,0.0,0.1,0.1,2022/10/17 22:33:15,0.300,2.63,0.1,-0.3,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.310,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.310,-0.04,-2.1,0.4,9.0,9.2,0.5,-0.5,0.4,2022/10/17 22:27:34,0.310,0.02,-3.8,-2.5,8.7,9.8,0.0,0.1,0.1,2022/10/17 22:33:15,0.310,2.59,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.320,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.320,-0.03,-2.0,0.4,9.0,9.2,0.5,-0.5,0.4,2022/10/17 22:27:34,0.320,0.02,-3.8,-2.5,8.6,9.7,0.0,0.1,0.1,2022/10/17 22:33:15,0.320,2.55,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.330,0.16,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.330,-0.03,-1.9,0.4,9.1,9.3,0.6,-0.6,0.4,2022/10/17 22:27:34,0.330,0.02,-3.8,-2.5,8.6,9.7,0.0,0.1,0.1,2022/10/17 22:33:15,0.330,2.52,0.1,-0.4,9.8,9.8,0.0,-4.9E-4,0.0
2022/10/17 22:25:19,0.340,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.340,-0.04,-1.7,0.5,9.2,9.4,0.7,-0.6,0.4,2022/10/17 22:27:34,0.340,0.03,-3.8,-2.5,8.6,9.8,0.0,0.1,0.1,2022/10/17 22:33:15,0.340,2.52,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.350,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.350,-0.04,-1.6,0.6,9.4,9.5,0.7,-0.7,0.4,2022/10/17 22:27:34,0.350,0.01,-3.9,-2.5,8.7,9.8,0.0,0.1,0.1,2022/10/17 22:33:15,0.350,2.51,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.360,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.360,-0.05,-1.5,0.7,9.6,9.7,0.7,-0.7,0.4,2022/10/17 22:27:34,0.360,0.02,-3.8,-2.5,8.7,9.9,0.0,0.1,0.1,2022/10/17 22:33:15,0.360,2.51,0.1,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.370,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.370,-0.03,-1.5,0.8,9.7,9.9,0.7,-0.7,0.4,2022/10/17 22:27:34,0.370,0.02,-3.8,-2.5,8.8,9.9,0.0,0.1,0.1,2022/10/17 22:33:15,0.370,2.51,0.1,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.380,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.380,-0.03,-1.4,0.9,9.8,10.0,0.7,-0.6,0.4,2022/10/17 22:27:34,0.380,0.02,-3.8,-2.5,8.8,9.9,0.0,0.1,0.1,2022/10/17 22:33:15,0.380,2.52,0.1,-0.3,9.8,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.390,0.18,0.1,0.3,9.8,9.8,0.0,0.0,3.7E-4,2022/10/17 22:25:35,0.390,-0.02,-1.3,1.1,9.9,10.0,0.6,-0.5,0.4,2022/10/17 22:27:34,0.390,0.03,-3.7,-2.5,8.8,9.9,0.0,0.1,0.1,2022/10/17 22:33:15,0.390,2.56,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.400,0.18,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.400,-0.03,-1.2,1.3,9.9,10.1,0.5,-0.4,0.4,2022/10/17 22:27:34,0.400,0.02,-3.7,-2.6,8.7,9.9,0.0,0.1,0.1,2022/10/17 22:33:15,0.400,2.57,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.410,0.18,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.410,-0.03,-1.1,1.6,9.9,10.1,0.5,-0.4,0.5,2022/10/17 22:27:34,0.410,0.02,-3.7,-2.6,8.7,9.8,0.0,0.2,0.1,2022/10/17 22:33:15,0.410,2.58,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.420,0.18,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.420,-0.03,-1.0,1.7,9.8,10.0,0.4,-0.3,0.5,2022/10/17 22:27:34,0.420,0.03,-3.8,-2.6,8.6,9.8,0.0,0.2,0.2,2022/10/17 22:33:15,0.420,2.60,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.430,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.430,-0.03,-1.0,1.8,9.8,10.0,0.3,-0.3,0.5,2022/10/17 22:27:34,0.430,0.04,-3.8,-2.5,8.6,9.7,0.0,0.2,0.2,2022/10/17 22:33:15,0.430,2.61,0.1,-0.3,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.440,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.440,-0.03,-1.0,1.9,9.7,10.0,0.3,-0.3,0.5,2022/10/17 22:27:34,0.440,0.03,-3.8,-2.5,8.5,9.6,-0.1,0.2,0.2,2022/10/17 22:33:15,0.440,2.60,0.1,-0.2,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.450,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.450,-0.03,-1.0,2.1,9.7,10.0,0.2,-0.3,0.5,2022/10/17 22:27:34,0.450,0.04,-3.8,-2.4,8.4,9.5,-0.1,0.2,0.2,2022/10/17 22:33:15,0.450,2.61,0.1,-0.3,9.7,9.7,0.0,7.3E-4,0.0
2022/10/17 22:25:19,0.460,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.460,-0.03,-1.1,2.2,9.6,9.9,0.2,-0.3,0.5,2022/10/17 22:27:34,0.460,0.05,-3.9,-2.4,8.2,9.4,-0.1,0.2,0.1,2022/10/17 22:33:15,0.460,2.59,0.1,-0.3,9.8,9.8,3.7E-4,0.0,0.0
2022/10/17 22:25:19,0.470,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.470,-0.04,-1.1,2.2,9.6,9.9,0.1,-0.3,0.5,2022/10/17 22:27:34,0.470,0.03,-3.9,-2.5,8.2,9.4,-0.1,0.2,0.1,2022/10/17 22:33:15,0.470,2.59,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.480,0.16,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.480,-0.02,-1.1,2.2,9.6,9.9,0.1,-0.2,0.5,2022/10/17 22:27:34,0.480,0.05,-4.0,-2.6,8.2,9.4,-0.1,0.1,0.1,2022/10/17 22:33:15,0.480,2.59,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.490,0.17,0.1,0.3,9.8,9.8,0.0,0.0,3.7E-4,2022/10/17 22:25:35,0.490,-0.02,-1.2,2.3,9.6,10.0,0.0,-0.2,0.5,2022/10/17 22:27:34,0.490,0.05,-4.0,-2.7,8.2,9.5,-0.1,0.1,0.1,2022/10/17 22:33:15,0.490,2.58,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.500,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.500,-0.02,-1.2,2.3,9.6,10.0,0.0,-0.2,0.5,2022/10/17 22:27:34,0.500,0.05,-4.1,-2.8,8.2,9.6,-0.1,0.1,0.1,2022/10/17 22:33:15,0.500,2.57,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.510,0.17,0.1,0.3,9.8,9.8,0.0,0.0,3.7E-4,2022/10/17 22:25:35,0.510,-0.01,-1.1,2.3,9.5,9.9,-0.1,-0.1,0.4,2022/10/17 22:27:34,0.510,0.04,-4.1,-2.8,8.3,9.7,-0.1,0.1,0.2,2022/10/17 22:33:15,0.510,2.55,0.1,-0.4,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.520,0.16,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.520,-0.01,-1.1,2.3,9.5,9.8,-0.1,-0.1,0.4,2022/10/17 22:27:34,0.520,0.03,-4.1,-2.6,8.3,9.6,-0.1,0.0,0.2,2022/10/17 22:33:15,0.520,2.55,0.1,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.530,0.17,0.1,0.3,9.8,9.8,0.0,0.0,3.7E-4,2022/10/17 22:25:35,0.530,-0.01,-1.1,2.3,9.4,9.7,-0.1,-0.1,0.3,2022/10/17 22:27:34,0.530,0.03,-4.1,-2.5,8.4,9.6,-0.1,0.0,0.2,2022/10/17 22:33:15,0.530,2.54,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.540,0.18,0.1,0.3,9.8,9.8,0.0,0.0,3.7E-4,2022/10/17 22:25:35,0.540,-0.02,-1.1,2.3,9.2,9.5,-0.1,-0.1,0.3,2022/10/17 22:27:34,0.540,0.03,-4.1,-2.4,8.5,9.7,-0.1,0.0,0.2,2022/10/17 22:33:15,0.540,2.54,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.550,0.17,0.1,0.3,9.8,9.8,0.0,0.0,3.7E-4,2022/10/17 22:25:35,0.550,-0.01,-1.2,2.2,9.0,9.4,-0.1,-0.2,0.3,2022/10/17 22:27:34,0.550,0.03,-4.0,-2.3,8.5,9.7,-0.1,0.0,0.1,2022/10/17 22:33:15,0.550,2.53,0.1,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.560,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.560,-0.01,-1.2,2.1,8.9,9.2,-0.1,-0.3,0.3,2022/10/17 22:27:34,0.560,0.01,-4.0,-2.4,8.6,9.8,-0.1,0.0,0.1,2022/10/17 22:33:15,0.560,2.54,0.1,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/17 22:25:19,0.570,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.570,-0.02,-1.2,1.9,8.9,9.2,-0.1,-0.4,0.4,2022/10/17 22:27:34,0.570,0.00,-4.0,-2.5,8.7,9.9,-0.1,0.0,0.1,2022/10/17 22:33:15,0.570,2.54,0.2,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.580,0.18,0.1,0.3,9.8,9.8,0.0,0.0,3.7E-4,2022/10/17 22:25:35,0.580,-0.02,-1.2,1.6,9.1,9.3,-0.2,-0.5,0.4,2022/10/17 22:27:34,0.580,0.01,-4.1,-2.7,8.8,10.0,-0.1,0.0,0.0,2022/10/17 22:33:15,0.580,2.55,0.1,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/17 22:25:19,0.590,0.18,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.590,-0.02,-1.1,1.4,9.4,9.5,-0.3,-0.5,0.5,2022/10/17 22:27:34,0.590,0.01,-4.1,-2.8,8.8,10.1,0.0,0.0,0.1,2022/10/17 22:33:15,0.590,2.56,0.1,-0.4,9.9,9.9,0.0,0.0,0.0
2022/10/17 22:25:19,0.600,0.18,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.600,-0.02,-1.1,1.5,9.6,9.8,-0.4,-0.5,0.5,2022/10/17 22:27:34,0.600,0.01,-4.1,-2.9,8.8,10.1,0.0,0.1,0.1,2022/10/17 22:33:15,0.600,2.57,0.0,-0.3,10.0,10.0,0.0,0.0,0.0
2022/10/17 22:25:19,0.610,0.16,0.1,0.2,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.610,-0.03,-1.0,1.7,9.8,10.0,-0.5,-0.5,0.5,2022/10/17 22:27:34,0.610,0.02,-4.1,-3.0,8.7,10.0,0.0,0.1,0.1,2022/10/17 22:33:15,0.610,2.57,0.1,-0.3,10.0,10.0,0.0,0.0,0.0
2022/10/17 22:25:19,0.620,0.18,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.620,-0.03,-0.8,1.9,9.9,10.1,-0.5,-0.4,0.6,2022/10/17 22:27:34,0.620,0.01,-4.1,-2.9,8.5,9.9,0.0,0.1,0.1,2022/10/17 22:33:15,0.620,2.57,0.1,-0.3,10.0,10.0,0.0,0.0,0.0
2022/10/17 22:25:19,0.630,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.630,-0.03,-0.7,2.0,10.0,10.2,-0.6,-0.3,0.6,2022/10/17 22:27:34,0.630,0.02,-4.1,-2.8,8.4,9.8,0.0,0.0,0.1,2022/10/17 22:33:15,0.630,2.57,0.1,-0.3,9.9,9.9,0.0,0.1,0.0
2022/10/17 22:25:19,0.640,0.17,0.1,0.3,9.8,9.8,0.0,0.0,0.0,2022/10/17 22:25:35,0.640,-0.03,-0.7,2.0,10.1,10.3,-0.5,-0.3,0.6,2022/10/17 22:27:34,0.640,0.03,-4.1,-2.7,8.4,9.8,0.0,0.0,0.1,2022/10/17 22:33:15,0.640,2.58,0.1,-0.3,9.9,9.9,0.0,0.1,0.0
